timeStamp,alpha,beta,gamma
1420650333448,,,,standing
1420650333448,,,,standing
1420650333448,,,,standing
1420650337087,58.18650145474183,1.4616269541838751,1.58646969482377,standing
1420650337138,58.18650145474183,1.4616269541838751,1.58646969482377,standing
1420650337192,58.18650145474183,1.4616269541838751,1.58646969482377,standing
1420650337240,58.18650145474183,1.4616269541838751,1.58646969482377,standing
1420650337292,58.18650145474183,1.4616269541838751,1.58646969482377,standing
1420650337342,354.69969625454274,81.02654965806522,6.208285251886395,standing
1420650337392,355.217452750833,80.86908728780739,5.708817777813162,standing
1420650337441,355.4225129860068,80.85001898343579,5.550820623705662,standing
1420650337491,355.55372303661613,80.80677684104036,5.391106356579509,standing
1420650337541,355.85094175863566,80.81877476799022,5.098816451490799,standing
1420650337590,356.34105226390176,80.84475483300722,4.5290237189388165,standing
1420650337642,356.75712454356903,80.85725149739777,4.0345802326937985,standing
1420650337696,358.46920985157504,80.9375754278051,2.446903903669874,standing
1420650337743,358.46920985157504,80.9375754278051,2.446903903669874,standing
1420650337792,1.4233953455596404,81.01604787437945,-0.4074248006296949,standing
1420650337844,3.0132578528932243,80.97189310523711,-2.0724898667317784,standing
1420650337896,3.1053490946367117,80.95245688112881,-2.188795323228746,standing
1420650337943,3.0988717710255185,80.96219322589582,-2.2025988811889503,standing
1420650337992,3.1655387614999455,80.94105266731891,-2.2349895611624677,standing
1420650338042,3.363020907680161,80.8586079433088,-2.3793944835282343,standing
1420650338092,3.626894398969791,80.79499237018356,-2.697472155501888,standing
1420650338142,3.819663033952513,80.75640132649103,-3.0182672303256206,standing
1420650338192,3.776864011217138,80.76706073610625,-3.0264548260043505,standing
1420650338239,3.7442531520410594,80.77551814658617,-2.939311496061479,standing
1420650338288,3.7442531520410594,80.77551814658617,-2.939311496061479,standing
1420650338340,3.645172137697827,80.7782977801889,-2.868920304390714,standing
1420650338393,3.8286940434984453,80.82060047656304,-3.013995232028783,standing
1420650338441,4.078836377307466,80.89755495975146,-3.2385120999749817,standing
1420650338492,4.247455253802936,80.96087600049164,-3.40425164257107,standing
1420650338542,11.241505219951014,80.7713511482722,-12.504792442793283,standing
1420650338592,19.124750981568965,79.98678586352277,-22.48212346704141,standing
1420650338642,13.926326671292578,78.16496945791273,-20.047379544655985,standing
1420650338692,22.87450795256047,78.95904571042918,-30.43289876170952,standing
1420650338744,34.15699053131257,79.16322735970381,-43.880890192940406,standing
1420650338792,40.23383907139899,78.93191156506785,-49.812313278764705,standing
1420650338842,36.94654993118434,80.03371756553327,-46.6247678375267,standing
1420650338892,36.94654993118434,80.03371756553327,-46.6247678375267,standing
1420650338942,35.458070737586425,80.19938439576477,-44.99330885556096,standing
1420650338992,36.176042049660516,80.02331491358339,-45.69393234590277,standing
1420650339042,33.138002532655705,79.41391787805601,-42.51476968023464,standing
1420650339092,32.671165784095145,79.23733353803024,-42.107508293278926,standing
1420650339142,32.538672180218676,79.22973332419424,-42.0167498738504,standing
1420650339192,32.51252766544668,79.22042314056259,-42.02167016308044,standing
1420650339242,32.472838020983666,79.18954320986255,-41.99892963301313,standing
1420650339292,32.61869852625419,79.17650937343768,-42.21047400639394,standing
1420650339344,32.61869852625419,79.17650937343768,-42.21047400639394,standing
1420650339394,33.005877545206424,79.15207379402486,-42.66968617198731,standing
1420650339444,33.253195277299966,79.11483549603518,-42.939348465579286,standing
1420650339492,33.708838805384666,79.07518677681044,-43.35563280690253,standing
1420650339542,34.06646688642062,79.03887792165105,-43.62115867293756,standing
1420650339592,34.4006907589627,78.99618198997975,-43.80556073165262,standing
1420650339642,34.32104998249467,79.00459621485426,-43.647166185202025,standing
1420650339693,34.123592981794296,79.03291971070867,-43.471125742264306,standing
1420650339742,33.908049731919064,79.05561402085647,-43.352855805800175,standing
1420650339792,34.01863330496016,79.07513620793657,-43.5413950613937,standing
1420650339842,34.58507424094822,79.12679842849286,-44.1964062445523,standing
1420650339893,35.438795231174176,79.1476891555541,-45.006795762113995,standing
1420650339942,36.27590156621527,79.1787600901908,-45.74194373696897,standing
1420650339992,36.27590156621527,79.1787600901908,-45.74194373696897,standing
1420650340042,36.53464457160907,79.18525321926535,-45.95919499073652,standing
1420650340092,36.448546240543955,79.22256772801934,-45.941311912885965,standing
1420650340142,36.157744243156024,79.29925038227918,-45.816494259811364,standing
1420650340192,35.99790192777421,79.3629924681044,-45.93231444492933,standing
1420650340242,36.23360041522247,79.40148105214656,-46.42239446340072,standing
1420650340292,36.4407157592025,79.41576495642856,-46.77703968504097,standing
1420650340343,36.545089844028816,79.40870463801747,-46.993047828474154,standing
1420650340394,36.686231557186176,79.34075904406461,-47.23585373592608,standing
1420650340443,36.663787944363996,79.26010736575245,-47.321992667106926,standing
1420650340492,36.663787944363996,79.26010736575245,-47.321992667106926,standing
1420650340542,36.45879726383643,79.17043673209717,-47.17034647709706,standing
1420650340592,36.41627269263414,79.10292678004527,-47.15350896906152,standing
1420650340642,36.06930202622547,79.0451549939083,-46.8625020991422,standing
1420650340693,35.72650316484094,79.06382037366652,-46.62696849077421,standing
1420650340742,35.64910236353684,79.07061537034362,-46.654337225952304,standing
1420650340792,35.73475277639249,79.10746748701038,-46.87034410908668,standing
1420650340842,36.23360647973358,79.10538985939212,-47.45507392739349,standing
1420650340892,36.55749636162806,79.11464034894145,-47.871246913916934,standing
1420650340942,36.88322499152674,79.08822263608748,-48.235691847695726,standing
1420650340990,37.13811559788754,79.0692955660357,-48.530522038968286,standing
1420650341042,36.78372684928421,79.0478563993663,-48.320728324268096,standing
1420650341092,36.20370040144561,79.11435005603914,-47.909498912769315,standing
1420650341142,36.20370040144561,79.11435005603914,-47.909498912769315,standing
1420650341192,36.59279864182715,79.17466959453202,-48.355491441949795,standing
1420650341242,36.9362537851421,79.05641631405071,-48.68509889908503,standing
1420650341293,37.09678778154523,79.07168946394918,-48.80599031253188,standing
1420650341344,36.89215767029007,79.0830228031061,-48.58402288044624,standing
1420650341393,36.771988805780126,79.10481320728013,-48.403859374952134,standing
1420650341443,36.77865583905431,79.13076069644785,-48.328672815237105,standing
1420650341492,36.88046721188176,79.14557088699611,-48.33594953363324,standing
1420650341543,36.826122167805295,79.15071127237678,-48.248849189246414,standing
1420650341592,36.86554922285596,79.14930555487125,-48.24784098090808,standing
1420650341642,36.86554922285596,79.14930555487125,-48.24784098090808,standing
1420650341693,36.96141388551033,79.12534182790526,-48.341541877594246,standing
1420650341742,37.06854386929145,79.11904364349449,-48.4412494516063,standing
1420650341791,37.11875116317727,79.09660331343889,-48.454193027696114,standing
1420650341842,37.14684845472234,79.06397254806204,-48.43941847147681,standing
1420650341892,37.06870329641133,79.05158675347745,-48.342431717012204,standing
1420650341940,36.98075534274424,79.04782814446668,-48.22491039739836,standing
1420650341992,37.017764412183354,79.02923799563747,-48.1960026958445,standing
1420650342042,37.03178945585773,79.0457973816563,-48.141534988016524,standing
1420650342092,36.910292863436446,79.06083953571155,-47.967334343274686,standing
1420650342141,36.6613312155923,79.08158953312635,-47.66853204780223,standing
1420650342192,36.468250274644134,79.11501067070249,-47.4383225768139,standing
1420650342237,36.468250274644134,79.11501067070249,-47.4383225768139,standing
1420650342292,36.259640166211156,79.13197113135406,-47.19997816550225,standing
1420650342343,36.14631519914763,79.14110887141385,-47.055652922020634,standing
1420650342393,36.003061531044295,79.13381724684501,-46.87143646423179,standing
1420650342443,35.73544750048923,79.11233609529589,-46.55022395385799,standing
1420650342492,35.38530430133669,79.08169408487097,-46.12869637881921,standing
1420650342542,35.0284139773551,79.0439788292043,-45.66067077670597,standing
1420650342592,34.667184539856756,78.99650145361514,-45.17930521089376,standing
1420650342642,34.428768191858794,78.95315506204109,-44.82528724543121,standing
1420650342692,34.131581636216836,78.94166877438134,-44.43877153548497,standing
1420650342743,34.131581636216836,78.94166877438134,-44.43877153548497,standing
1420650342792,33.95307841393416,78.8951736041979,-44.180861402541765,standing
1420650342842,33.78282234787365,78.87543956130266,-43.9301906836758,standing
1420650342892,33.47166786828399,78.8606400555605,-43.564782648806364,standing
1420650342942,33.22625162019309,78.842305888496,-43.28515348048614,standing
1420650342991,32.98329583761944,78.83462196342796,-43.05878402503476,standing
1420650343041,32.81984483783329,78.82824741105975,-42.931011324857344,standing
1420650343092,32.718811145197535,78.82081177859071,-42.89851204424748,standing
1420650343142,32.76370174346418,78.81822778205691,-43.020520271819066,standing
1420650343192,32.85420951129408,78.82288810888609,-43.1890124008449,standing
1420650343242,33.00318970552775,78.82580999892365,-43.429590472459765,standing
1420650343292,33.243685244786356,78.84320077157597,-43.78937945801634,standing
1420650343342,33.243685244786356,78.84320077157597,-43.78937945801634,standing
1420650343393,33.477574160096395,78.83050534090931,-44.112625000995344,standing
1420650343444,33.696681890560576,78.82405274087657,-44.39782011667861,standing
1420650343488,33.903407698045704,78.83396075229795,-44.657957776496154,standing
1420650343542,33.91160413421586,78.83578912327881,-44.70975399019224,standing
1420650343590,33.86895605992605,78.83463365241694,-44.65932811421107,standing
1420650343642,33.91096839274282,78.86457906997484,-44.69670630533658,standing
1420650343694,33.902451033870605,78.87581976477308,-44.6517812642924,standing
1420650343742,33.89328075090819,78.8806509813043,-44.587269706981466,standing
1420650343792,33.8579607283816,78.88877729558196,-44.504610485903505,standing
1420650343842,33.85140786588886,78.8922008141654,-44.443282050080484,standing
1420650343892,33.85140786588886,78.8922008141654,-44.443282050080484,standing
1420650343942,33.935085647601056,78.89287499327604,-44.46702803641866,standing
1420650343992,34.07690386134425,78.88199938040394,-44.54874431635653,standing
1420650344042,34.331473265093976,78.87603241105091,-44.75671429783541,standing
1420650344092,34.51854969665847,78.85947803433496,-44.91186206748576,standing
1420650344142,34.706979994107776,78.8431577158122,-45.08594627263908,standing
1420650344192,34.955294781647886,78.81655020546164,-45.328748956710136,standing
1420650344242,35.25614451156774,78.79906425771614,-45.60679814590528,standing
1420650344292,35.61839710127012,78.7955580050354,-45.94019243477494,standing
1420650344343,35.92077078305628,78.79640901561866,-46.22176378162886,standing
1420650344393,36.162808414262095,78.79881413821342,-46.491025615512626,standing
1420650344442,36.398950708294414,78.78086690258762,-46.71734326042907,standing
1420650344494,36.398950708294414,78.78086690258762,-46.71734326042907,standing
1420650344542,36.48078511726486,78.7786167068462,-46.76448728020784,standing
1420650344592,36.58441240277456,78.80310945484007,-46.832010548809855,standing
1420650344642,36.582847433223186,78.81428390767931,-46.78115003179751,standing
1420650344692,36.55644806807797,78.83826208151983,-46.71588049864516,standing
1420650344743,36.48661937171667,78.86752254795438,-46.620137335744516,standing
1420650344792,36.441983317737325,78.87926258847624,-46.523408568570346,standing
1420650344842,36.32742653800659,78.89541315036709,-46.35569363145259,standing
1420650344892,36.107899294810196,78.9139603631503,-46.11441185652015,standing
1420650344942,35.91943336783706,78.9313580028405,-45.927958390472845,standing
1420650344992,35.91943336783706,78.9313580028405,-45.927958390472845,standing
1420650345042,35.73061525873226,78.92925513348074,-45.72778233958798,standing
1420650345093,35.53348968400265,78.90584817889092,-45.494356036972526,standing
1420650345142,35.19122540017988,78.88149736202412,-45.14308485537268,standing
1420650345192,34.821736192877445,78.87516143136817,-44.79521447617949,standing
1420650345242,34.518735295344264,78.85443411160041,-44.51092341760926,standing
1420650345293,34.41941322822744,78.83364199955396,-44.41671887376852,standing
1420650345343,34.319720577958066,78.82543462342406,-44.34196356388167,standing
1420650345393,34.12243331555359,78.8198513289751,-44.1804713166411,standing
1420650345443,33.97191245208697,78.80070831169998,-44.0521825211589,standing
1420650345493,33.97191245208697,78.80070831169998,-44.0521825211589,standing
1420650345543,33.83629476435263,78.78019865297227,-43.84245224465413,standing
1420650345592,33.83629476435263,78.78019865297227,-43.84245224465413,standing
1420650345642,33.7025269625326,78.76676721806211,-43.609216060299204,standing
1420650345692,33.50701610699126,78.77668401160838,-43.35206860534308,standing
1420650345742,33.26783341865788,78.77970617361284,-43.0699410044281,standing
1420650345793,32.98161906806492,78.7670637254819,-42.750401316624064,standing
1420650345842,32.72359948521515,78.762897987572,-42.44462984230706,standing
1420650345892,32.45637273469703,78.74689624171153,-42.16714677118749,standing
1420650345942,32.12355824602012,78.7604366989352,-41.882988245408065,standing
1420650345992,31.809752441848484,78.72333923879467,-41.52746520913964,standing
1420650346042,31.40712722287763,78.6855936550963,-41.116171854813324,standing
1420650346093,31.03917717750079,78.68333304761939,-40.797190543607286,standing
1420650346142,31.03917717750079,78.68333304761939,-40.797190543607286,standing
1420650346192,30.806208769799316,78.65848335754038,-40.589006212892514,standing
1420650346242,30.553890900933762,78.6239233790962,-40.34014779316348,standing
1420650346292,30.34378012834644,78.6116219344837,-40.13991687737848,standing
1420650346342,30.173023944302894,78.5941541162265,-40.01433697851764,standing
1420650346393,30.125411217654943,78.57203971132269,-39.98053049121109,standing
1420650346443,30.046111854739777,78.54980276979747,-39.90614944449681,standing
1420650346493,29.93246450287005,78.53721679773811,-39.830727253620495,standing
1420650346543,29.899192884354672,78.51667203388317,-39.77343045796736,standing
1420650346593,29.833698531425643,78.4900145419073,-39.71559369183968,standing
1420650346642,29.833698531425643,78.4900145419073,-39.71559369183968,standing
1420650346693,29.796029224843323,78.480070423631,-39.69277727718055,standing
1420650346743,29.725525115294946,78.45665527989796,-39.652523459085295,standing
1420650346792,29.663526310283164,78.44309319496533,-39.592777546531,standing
1420650346842,29.515697432119694,78.42957289255732,-39.426858747424326,standing
1420650346892,29.641108008660417,78.40803076141246,-39.450832600850205,standing
1420650346942,30.086150846158663,78.36500354058948,-39.671009246011,standing
1420650346993,30.681014208716263,78.31324128472433,-39.87547617787407,standing
1420650347042,31.377378616839955,78.25857359846198,-40.049869904880794,standing
1420650347093,32.089840234164605,78.16249754811636,-40.113719932604795,standing
1420650347142,32.32817373329009,78.16071013645204,-39.762167015295724,standing
1420650347192,31.53186160184788,78.24690626457262,-38.6978871872789,standing
1420650347242,31.53186160184788,78.24690626457262,-38.6978871872789,standing
1420650347292,30.711831074879846,78.19432190237714,-37.90321236428087,standing
1420650347342,30.331454283237886,78.04509844284934,-37.66258633653758,standing
1420650347393,30.293795770463806,77.8728801241192,-37.794616163345,standing
1420650347442,30.38112399797188,77.69484588039494,-38.03347123731806,standing
1420650347493,30.59172671090987,77.56216096581113,-38.30068596779623,standing
1420650347543,30.82315689961508,77.47630446230691,-38.5880815618173,standing
1420650347593,30.927158565825607,77.38805957737368,-38.79550860476329,standing
1420650347643,30.924176356403883,77.28352483210004,-38.87994860958181,standing
1420650347694,30.916601500916137,77.13784813846705,-38.92142237213133,standing
1420650347743,30.916601500916137,77.13784813846705,-38.92142237213133,standing
1420650347793,31.014506238548332,77.00000965192784,-39.05931564191304,standing
1420650347843,31.068441388418606,76.92272370438259,-39.17980196655012,standing
1420650347893,31.032813990401454,76.81912965509784,-39.19409690953489,standing
1420650347942,31.038244371775388,76.6737625229202,-39.236575385296945,standing
1420650347993,31.078160595092132,76.59112864223958,-39.31240289281903,standing
1420650348042,31.190548685346744,76.54992774595647,-39.45776690260437,standing
1420650348093,31.453891592643142,76.54545134391277,-39.758834488030736,standing
1420650348142,31.644301514560812,76.60365639952869,-40.01366920555057,standing
1420650348192,31.78952218841209,76.6957425755929,-40.251780806943735,standing
1420650348242,31.882191124484272,76.78661719796082,-40.43189625466075,standing
1420650348292,31.833146524698034,76.9052964647506,-40.50489881215776,standing
1420650348338,31.833146524698034,76.9052964647506,-40.50489881215776,standing
1420650348393,31.7303161256695,77.02463035948827,-40.568654596873984,standing
1420650348439,31.791604446476484,77.1658599106369,-40.788022545356824,standing
1420650348493,31.923683437984693,77.28039633216225,-41.06543526305806,standing
1420650348540,31.894309428356983,77.3948063280207,-41.14344588335047,standing
1420650348594,31.855528766889982,77.50805839781158,-41.27688079060293,standing
1420650348641,31.69775276677609,77.63163995824742,-41.30905054795935,standing
1420650348694,31.652786697891298,77.74245539405403,-41.425958353930824,standing
1420650348742,31.902984560644867,77.77733913544355,-41.60515848518879,standing
1420650348794,32.84134085448489,77.81544646395143,-42.139681164016025,standing
1420650348842,32.84134085448489,77.81544646395143,-42.139681164016025,standing
1420650348894,34.339292002257366,77.76529934983623,-42.8736642981282,standing
1420650348942,35.44911193367458,77.88694108727636,-43.182603338175376,standing
1420650348992,35.7712069138869,77.88890501945095,-42.90969468525078,standing
1420650349042,35.311612594686466,77.9020652221908,-42.20320722768055,standing
1420650349092,34.399454424514694,77.83314169748786,-41.35445153264761,standing
1420650349142,33.29077031133903,77.71482326873864,-40.51000928456842,standing
1420650349192,31.989335283642603,77.56313663670225,-39.5294814866314,standing
1420650349242,31.629295523543096,77.35626299674384,-39.30548366386915,standing
1420650349294,31.485954590197842,77.07529562140195,-39.193548122281484,standing
1420650349340,31.114125180637814,76.82466815621477,-38.792418734810354,standing
1420650349393,30.70019965568384,76.55149440751438,-38.35733546404372,standing
1420650349442,30.70019965568384,76.55149440751438,-38.35733546404372,standing
1420650349493,30.02926397987495,76.25722173325387,-37.74678362751519,standing
1420650349542,29.29867219147155,75.89841741450319,-37.02265423821353,standing
1420650349594,28.752872720526714,75.56268863887634,-36.45836675202401,standing
1420650349641,28.605478565740896,75.33767066803863,-36.2995223496258,standing
1420650349695,28.553889505246758,75.1671399310737,-36.223039560437854,standing
1420650349744,28.60278350556042,75.04815698561725,-36.19014619409589,standing
1420650349792,28.592129048135714,74.93788236338891,-36.00596184069786,standing
1420650349842,28.394333234033724,74.86373302366508,-35.63067123141939,standing
1420650349892,28.039775704076465,74.86919974858347,-35.15138417723279,standing
1420650349942,28.039775704076465,74.86919974858347,-35.15138417723279,standing
1420650349992,27.864445904547928,74.93469177206589,-34.821311439608536,standing
1420650350042,27.86139410378541,75.02156972401048,-34.66460310415745,standing
1420650350092,27.80220880087082,75.17748355514924,-34.51191452301226,standing
1420650350142,27.768058159528433,75.35261582835616,-34.482952098571126,standing
1420650350192,27.682041325349562,75.51514131550304,-34.45389340856223,standing
1420650350242,27.75374132344598,75.6506245831845,-34.57249517131013,standing
1420650350293,27.908439775455808,75.81295047398885,-34.830038485746854,standing
1420650350342,28.023373589107422,75.98789118867268,-35.08088053088386,standing
1420650350393,28.18875021382912,76.12444308517652,-35.406226256863604,standing
1420650350442,28.406573328501256,76.22455116644218,-35.73547683446285,standing
1420650350494,28.520737651465378,76.30269667869376,-35.94302082666373,standing
1420650350542,28.742901526501498,76.4052044071151,-36.2728238880645,standing
1420650350594,28.742901526501498,76.4052044071151,-36.2728238880645,standing
1420650350643,29.03400571235888,76.50081975540188,-36.622076737376176,standing
1420650350694,29.38472780977041,76.59187380702657,-37.03756491040673,standing
1420650350743,29.744478817990032,76.69435728498011,-37.4729739139569,standing
1420650350792,30.05531854951625,76.79641698621442,-37.862304242842555,standing
1420650350843,30.416640854357855,76.8676812566466,-38.29331185075299,standing
1420650350892,30.728625146106847,76.93468488449531,-38.64590787152128,standing
1420650350942,31.05390563535029,76.9895111232084,-39.075380070110896,standing
1420650350992,31.315357314348844,77.07096382834303,-39.47732658769619,standing
1420650351042,31.724243766969085,77.11167062040391,-39.96391120873606,standing
1420650351092,31.724243766969085,77.11167062040391,-39.96391120873606,standing
1420650351142,31.973406827359995,77.13484678703318,-40.26279989828101,standing
1420650351192,32.210171754504145,77.1892725772707,-40.57848998584729,standing
1420650351242,32.37577813806628,77.25117509153327,-40.817279710905275,standing
1420650351292,32.655888242115935,77.28062985446257,-41.16426792608615,standing
1420650351342,32.879189909929956,77.3250458497479,-41.41856884456291,standing
1420650351392,33.10140090021137,77.39420442965074,-41.69995342280663,standing
1420650351442,33.27493936278632,77.44131071220332,-41.91959451640164,standing
1420650351492,33.33691936771831,77.48957004524254,-42.0288590335844,standing
1420650351542,33.37979624568538,77.53871852641353,-42.11818542032534,standing
1420650351591,33.37979624568538,77.53871852641353,-42.11818542032534,standing
1420650351642,33.35154434005868,77.60229727480842,-42.212899821072476,standing
1420650351694,33.35154434005868,77.60229727480842,-42.212899821072476,standing
1420650351743,33.36952477993289,77.6322116782852,-42.3075933258119,standing
1420650351794,33.31737811220417,77.63507727733312,-42.32719938750539,standing
1420650351843,33.29311503040832,77.65319004441022,-42.38116947343408,standing
1420650351892,33.22664457534322,77.666289198859,-42.388862286828,standing
1420650351942,33.23010976496547,77.6924889295433,-42.449730552858284,standing
1420650351992,33.276479562390485,77.70913045505401,-42.53199356645125,standing
1420650352039,33.29298804148966,77.71289853396753,-42.593612115215244,standing
1420650352088,33.303220844809616,77.74490055082897,-42.668143259134396,standing
1420650352140,33.303220844809616,77.74490055082897,-42.668143259134396,standing
1420650352192,33.328539586246464,77.76999157131893,-42.766602861379525,standing
1420650352242,33.40155658355345,77.79764471948789,-42.9283293290316,standing
